,r2
4055,-3.140098649670941e-05
4056,-0.0019139503054767712
4057,-7.435485921693566e-05
4058,-7.435485921693566e-05
4059,-9.308945548788597e-06
4060,-7.435485921693566e-05
4061,-7.435485921693566e-05
4062,-7.435485921693566e-05
4063,-3.140098649670941e-05
4064,-0.0019139503054767712
4065,-7.435485921693566e-05
4066,-7.435485921693566e-05
4067,-0.0019139503054767712
4068,-0.0019139503054767712
4069,-7.435485921693566e-05
4070,-0.00024987854710822204
4071,-0.0019139503054767712
4072,-0.0019139503054767712
4073,-0.0019139503054767712
4074,
4075,-0.0019139503054767712
4076,-0.0019139503054767712
4077,-0.0019139503054767712
4078,-0.00024987854710822204
4079,-0.0019139503054767712
4080,-7.435485921693566e-05
4081,-7.435485921693566e-05
4082,-3.140098649670941e-05
4083,-0.0019139503054767712
4084,-7.435485921693566e-05
4085,-0.0019139503054767712
4086,-0.00024987854710822204
4087,-0.0019139503054767712
4088,-7.435485921693566e-05
4089,-0.0019139503054767712
4090,-3.140098649670941e-05
4091,-7.435485921693566e-05
4092,-7.435485921693566e-05
4093,-7.435485921693566e-05
4094,-9.308945548788597e-06
4095,-7.435485921693566e-05
4096,-7.435485921693566e-05
4097,-0.0019139503054767712
4098,-3.140098649670941e-05
4099,-7.435485921693566e-05
4100,-7.435485921693566e-05
4101,-0.0019139503054767712
4102,-0.00024987854710822204
4103,-7.435485921693566e-05
4104,-0.0019139503054767712
4105,-7.435485921693566e-05
4106,-3.140098649670941e-05
4107,-7.435485921693566e-05
4108,-0.0019139503054767712
4109,-0.0019139503054767712
4110,-0.00024987854710822204
4111,-7.435485921693566e-05
4112,-0.0019139503054767712
4113,-0.0019139503054767712
4114,-3.140098649670941e-05
4115,-7.435485921693566e-05
4116,-7.435485921693566e-05
4117,-7.435485921693566e-05
4118,-9.308945548788597e-06
4119,-7.435485921693566e-05
4120,-7.435485921693566e-05
4121,-0.0019139503054767712
4122,-3.140098649670941e-05
4123,-7.435485921693566e-05
4124,-7.435485921693566e-05
4125,-0.0019139503054767712
4126,-0.0019139503054767712
4127,-0.0019139503054767712
4128,-0.00024987854710822204
4129,-7.435485921693566e-05
4130,-0.0019139503054767712
4131,-0.0019139503054767712
4132,
4133,-0.0019139503054767712
4134,-7.435485921693566e-05
4135,-0.0019139503054767712
4136,-0.00024987854710822204
4137,-0.0019139503054767712
4138,-7.435485921693566e-05
4139,-0.0019139503054767712
4140,-3.140098649670941e-05
4141,-7.435485921693566e-05
4142,-7.435485921693566e-05
4143,-0.0019139503054767712
4144,-0.00024987854710822204
4145,-0.0019139503054767712
4146,-7.435485921693566e-05
4147,-7.435485921693566e-05
4148,-3.140098649670941e-05
4149,-0.0019139503054767712
4150,-7.435485921693566e-05
4151,-7.435485921693566e-05
4152,-9.308945548788597e-06
4153,-7.435485921693566e-05
4154,-7.435485921693566e-05
4155,-7.435485921693566e-05
4156,-3.140098649670941e-05
4157,-0.0019139503054767712
4158,-0.0019139503054767712
4159,-7.435485921693566e-05
4160,-0.00024987854710822204
4161,-0.0019139503054767712
4162,-0.0019139503054767712
4163,-7.435485921693566e-05
4164,-3.140098649670941e-05
4165,-7.435485921693566e-05
4166,-0.0019139503054767712
4167,-7.435485921693566e-05
4168,-0.00024987854710822204
4169,-0.0019139503054767712
4170,-7.435485921693566e-05
4171,-7.435485921693566e-05
4172,-3.140098649670941e-05
4173,-0.0019139503054767712
4174,-7.435485921693566e-05
4175,-7.435485921693566e-05
4176,-9.308945548788597e-06
4177,-7.435485921693566e-05
4178,-7.435485921693566e-05
4179,-7.435485921693566e-05
4180,-3.140098649670941e-05
4181,-0.0019139503054767712
4182,-0.0019139503054767712
4183,-0.0019139503054767712
4184,-7.435485921693566e-05
4185,-0.00024987854710822204
4186,-0.0019139503054767712
4187,-0.0019139503054767712
4188,-0.0019139503054767712
4189,
4190,-0.0019139503054767712
4191,-7.435485921693566e-05
4192,-0.0019139503054767712
4193,-0.00024987854710822204
4194,-0.0019139503054767712
4195,-7.435485921693566e-05
4196,-7.435485921693566e-05
4197,-3.140098649670941e-05
4198,-0.0019139503054767712
4199,-7.435485921693566e-05
4200,-0.0019139503054767712
4201,-0.00024987854710822204
4202,-7.435485921693566e-05
4203,-7.435485921693566e-05
4204,-0.0019139503054767712
4205,-3.140098649670941e-05
4206,-7.435485921693566e-05
4207,-7.435485921693566e-05
4208,-7.435485921693566e-05
4209,-9.308945548788597e-06
4210,-7.435485921693566e-05
4211,-7.435485921693566e-05
4212,-0.0019139503054767712
4213,-3.140098649670941e-05
4214,-7.435485921693566e-05
4215,-0.0019139503054767712
4216,-0.0019139503054767712
4217,-0.00024987854710822204
4218,-7.435485921693566e-05
4219,-0.0019139503054767712
4220,-7.435485921693566e-05
4221,-3.140098649670941e-05
4222,-7.435485921693566e-05
4223,-0.0019139503054767712
4224,-0.0019139503054767712
4225,-0.00024987854710822204
4226,-7.435485921693566e-05
4227,-7.435485921693566e-05
4228,-0.0019139503054767712
4229,-3.140098649670941e-05
4230,-7.435485921693566e-05
4231,-7.435485921693566e-05
4232,-7.435485921693566e-05
4233,-9.308945548788597e-06
4234,-7.435485921693566e-05
4235,-7.435485921693566e-05
4236,-0.0019139503054767712
4237,-3.140098649670941e-05
4238,-0.0019139503054767712
4239,-0.0019139503054767712
4240,-0.0019139503054767712
4241,-0.00024987854710822204
4242,-7.435485921693566e-05
4243,-0.0019139503054767712
4244,-0.0019139503054767712
4245,-3.140098649670941e-05
4246,-7.435485921693566e-05
4247,-7.435485921693566e-05
4248,-0.0019139503054767712
4249,-0.00024987854710822204
4250,-0.0019139503054767712
4251,-7.435485921693566e-05
4252,-0.0019139503054767712
4253,-3.140098649670941e-05
4254,-7.435485921693566e-05
4255,-7.435485921693566e-05
4256,-0.0019139503054767712
4257,-9.308945548788597e-06
4258,-7.435485921693566e-05
4259,-7.435485921693566e-05
4260,-7.435485921693566e-05
4261,-3.140098649670941e-05
4262,-0.0019139503054767712
4263,-7.435485921693566e-05
4264,-7.435485921693566e-05
4265,-9.308945548788597e-06
4266,-7.435485921693566e-05
4267,-7.435485921693566e-05
4268,-7.435485921693566e-05
4269,-3.140098649670941e-05
4270,-7.435485921693566e-05
4271,-0.0019139503054767712
4272,-7.435485921693566e-05
4273,-0.00024987854710822204
4274,-0.0019139503054767712
4275,-0.0019139503054767712
4276,-7.435485921693566e-05
4277,-3.140098649670941e-05
4278,-7.435485921693566e-05
4279,-0.0019139503054767712
4280,-7.435485921693566e-05
4281,-9.308945548788597e-06
4282,-7.435485921693566e-05
4283,-7.435485921693566e-05
4284,-7.435485921693566e-05
4285,-3.140098649670941e-05
4286,-0.0019139503054767712
4287,-7.435485921693566e-05
4288,-7.435485921693566e-05
4289,-9.308945548788597e-06
4290,-7.435485921693566e-05
4291,-7.435485921693566e-05
4292,-7.435485921693566e-05
4293,-0.0019139503054767712
4294,-0.0019139503054767712
4295,-7.435485921693566e-05
4296,-0.00024987854710822204
4297,-0.0019139503054767712
4298,-0.0019139503054767712
4299,-7.435485921693566e-05
4300,-3.140098649670941e-05
4301,-0.0019139503054767712
4302,-7.435485921693566e-05
4303,-0.0019139503054767712
4304,-0.00024987854710822204
4305,-0.0019139503054767712
4306,-7.435485921693566e-05
4307,-7.435485921693566e-05
4308,-3.140098649670941e-05
4309,-0.0019139503054767712
4310,-7.435485921693566e-05
4311,-7.435485921693566e-05
4312,-9.308945548788597e-06
4313,-7.435485921693566e-05
4314,-7.435485921693566e-05
4315,-0.0019139503054767712
4316,-3.140098649670941e-05
4317,-7.435485921693566e-05
4318,-7.435485921693566e-05
4319,-7.435485921693566e-05
4320,-9.308945548788597e-06
4321,-7.435485921693566e-05
4322,-7.435485921693566e-05
4323,-7.435485921693566e-05
4324,-3.140098649670941e-05
4325,-7.435485921693566e-05
4326,-0.0019139503054767712
4327,-0.0019139503054767712
4328,-0.00024987854710822204
4329,-7.435485921693566e-05
4330,-0.0019139503054767712
4331,-7.435485921693566e-05
4332,-3.140098649670941e-05
4333,-7.435485921693566e-05
4334,-0.0019139503054767712
4335,-7.435485921693566e-05
4336,-9.308945548788597e-06
4337,-7.435485921693566e-05
4338,-7.435485921693566e-05
4339,-0.0019139503054767712
4340,-3.140098649670941e-05
4341,-7.435485921693566e-05
4342,-7.435485921693566e-05
4343,-7.435485921693566e-05
4344,-9.308945548788597e-06
4345,-7.435485921693566e-05
4346,-7.435485921693566e-05
4347,-0.0019139503054767712
4348,-0.0019139503054767712
4349,-0.0019139503054767712
4350,-0.00024987854710822204
4351,-7.435485921693566e-05
4352,-7.435485921693566e-05
4353,-0.0019139503054767712
4354,-3.140098649670941e-05
4355,-7.435485921693566e-05
4356,-7.435485921693566e-05
4357,-0.0019139503054767712
4358,-0.00024987854710822204
4359,-0.0019139503054767712
4360,-7.435485921693566e-05
4361,-0.0019139503054767712
4362,-3.140098649670941e-05
4363,-7.435485921693566e-05
4364,-7.435485921693566e-05
4365,-7.435485921693566e-05
4366,-9.308945548788597e-06
4367,-7.435485921693566e-05
4368,-7.435485921693566e-05
4369,-7.435485921693566e-05
4370,-3.140098649670941e-05
4371,-0.0019139503054767712
4372,-7.435485921693566e-05
4373,-7.435485921693566e-05
4374,-9.308945548788597e-06
4375,-7.435485921693566e-05
4376,-0.0019139503054767712
4377,-7.435485921693566e-05
4378,-3.140098649670941e-05
4379,-7.435485921693566e-05
4380,-0.0019139503054767712
4381,-7.435485921693566e-05
4382,-0.00024987854710822204
4383,-0.0019139503054767712
4384,-0.0019139503054767712
4385,-7.435485921693566e-05
4386,-3.140098649670941e-05
4387,-7.435485921693566e-05
4388,-7.435485921693566e-05
4389,-7.435485921693566e-05
4390,-9.308945548788597e-06
4391,-7.435485921693566e-05
4392,-7.435485921693566e-05
4393,-7.435485921693566e-05
4394,-3.140098649670941e-05
4395,-0.0019139503054767712
4396,-7.435485921693566e-05
4397,-7.435485921693566e-05
4398,-9.308945548788597e-06
4399,-7.435485921693566e-05
4400,-0.0019139503054767712
4401,-0.0019139503054767712
4402,-7.435485921693566e-05
4403,-0.00024987854710822204
4404,-0.0019139503054767712
4405,-7.435485921693566e-05
4406,-7.435485921693566e-05
4407,-3.140098649670941e-05
4408,-0.0019139503054767712
4409,-7.435485921693566e-05
4410,-0.0019139503054767712
4411,-0.00024987854710822204
4412,-0.0019139503054767712
4413,-7.435485921693566e-05
4414,-7.435485921693566e-05
4415,-3.140098649670941e-05
4416,-7.435485921693566e-05
4417,-7.435485921693566e-05
4418,-7.435485921693566e-05
4419,-9.308945548788597e-06
4420,-7.435485921693566e-05
4421,-7.435485921693566e-05
4422,-0.0019139503054767712
4423,-3.140098649670941e-05
4424,-7.435485921693566e-05
4425,-7.435485921693566e-05
4426,-7.435485921693566e-05
4427,-9.308945548788597e-06
4428,-7.435485921693566e-05
4429,-0.0019139503054767712
4430,-7.435485921693566e-05
4431,-3.140098649670941e-05
4432,-7.435485921693566e-05
4433,-0.0019139503054767712
4434,-0.0019139503054767712
4435,-0.00024987854710822204
4436,-7.435485921693566e-05
4437,-0.0019139503054767712
4438,-7.435485921693566e-05
4439,-3.140098649670941e-05
4440,-7.435485921693566e-05
4441,-7.435485921693566e-05
4442,-7.435485921693566e-05
4443,-9.308945548788597e-06
4444,-7.435485921693566e-05
4445,-7.435485921693566e-05
4446,-0.0019139503054767712
4447,-3.140098649670941e-05
4448,-7.435485921693566e-05
4449,-7.435485921693566e-05
4450,-7.435485921693566e-05
4451,-9.308945548788597e-06
4452,-0.0019139503054767712
4453,-0.0019139503054767712
4454,-0.0019139503054767712
4455,-0.00024987854710822204
4456,-0.0019139503054767712
4457,-7.435485921693566e-05
4458,-0.0019139503054767712
4459,-3.140098649670941e-05
4460,-7.435485921693566e-05
4461,-7.435485921693566e-05
4462,-0.0019139503054767712
4463,-0.00024987854710822204
4464,-0.0019139503054767712
4465,-7.435485921693566e-05
4466,-0.0019139503054767712
4467,-3.140098649670941e-05
4468,-0.0019139503054767712
4469,-7.435485921693566e-05
4470,-7.435485921693566e-05
4471,-9.308945548788597e-06
4472,-7.435485921693566e-05
4473,-7.435485921693566e-05
4474,-7.435485921693566e-05
4475,-3.140098649670941e-05
4476,-0.0019139503054767712
4477,-7.435485921693566e-05
4478,-7.435485921693566e-05
4479,-0.00024987854710822204
4480,-0.0019139503054767712
4481,-0.0019139503054767712
4482,-7.435485921693566e-05
4483,-3.140098649670941e-05
4484,-7.435485921693566e-05
4485,-0.0019139503054767712
4486,-7.435485921693566e-05
4487,-0.00024987854710822204
4488,-0.0019139503054767712
4489,-0.0019139503054767712
4490,-7.435485921693566e-05
4491,-3.140098649670941e-05
4492,-0.0019139503054767712
4493,-7.435485921693566e-05
4494,-7.435485921693566e-05
4495,-9.308945548788597e-06
4496,-7.435485921693566e-05
4497,-7.435485921693566e-05
4498,-7.435485921693566e-05
4499,-3.140098649670941e-05
4500,-0.0019139503054767712
4501,-7.435485921693566e-05
4502,-7.435485921693566e-05
4503,-0.0019139503054767712
4504,-0.0019139503054767712
4505,-0.0019139503054767712
4506,-0.00024987854710822204
4507,-0.0019139503054767712
4508,-7.435485921693566e-05
4509,-7.435485921693566e-05
4510,-3.140098649670941e-05
4511,-0.0019139503054767712
4512,-7.435485921693566e-05
4513,-0.0019139503054767712
4514,-0.00024987854710822204
4515,-0.0019139503054767712
4516,-7.435485921693566e-05
4517,-0.0019139503054767712
4518,-3.140098649670941e-05
4519,-7.435485921693566e-05
4520,-7.435485921693566e-05
4521,-7.435485921693566e-05
4522,-9.308945548788597e-06
4523,-7.435485921693566e-05
4524,-7.435485921693566e-05
4525,-0.0019139503054767712
4526,-3.140098649670941e-05
4527,-7.435485921693566e-05
4528,-7.435485921693566e-05
4529,-0.0019139503054767712
4530,-0.00024987854710822204
4531,-7.435485921693566e-05
4532,-0.0019139503054767712
4533,-7.435485921693566e-05
4534,-3.140098649670941e-05
4535,-7.435485921693566e-05
4536,-0.0019139503054767712
4537,-0.0019139503054767712
4538,-0.00024987854710822204
4539,-7.435485921693566e-05
4540,-0.0019139503054767712
4541,-0.0019139503054767712
4542,-3.140098649670941e-05
4543,-7.435485921693566e-05
4544,-7.435485921693566e-05
4545,-7.435485921693566e-05
4546,-9.308945548788597e-06
4547,-7.435485921693566e-05
4548,-7.435485921693566e-05
4549,-0.0019139503054767712
4550,-3.140098649670941e-05
4551,-7.435485921693566e-05
4552,-7.435485921693566e-05
4553,-0.0019139503054767712
4554,-7.435485921693566e-05
4555,-0.0019139503054767712
4556,-0.00024987854710822204
4557,-0.0019139503054767712
4558,-7.435485921693566e-05
4559,-0.0019139503054767712
4560,-3.140098649670941e-05
4561,-7.435485921693566e-05
4562,-7.435485921693566e-05
4563,-0.0019139503054767712
4564,-0.00024987854710822204
4565,-0.0019139503054767712
4566,-7.435485921693566e-05
4567,-7.435485921693566e-05
4568,-3.140098649670941e-05
4569,-0.0019139503054767712
4570,-7.435485921693566e-05
4571,-7.435485921693566e-05
4572,-9.308945548788597e-06
4573,-7.435485921693566e-05
4574,-7.435485921693566e-05
4575,-7.435485921693566e-05
4576,-3.140098649670941e-05
4577,-0.0019139503054767712
4578,-0.0019139503054767712
4579,-7.435485921693566e-05
4580,-0.00024987854710822204
4581,-0.0019139503054767712
4582,-0.0019139503054767712
4583,-7.435485921693566e-05
4584,-3.140098649670941e-05
4585,-7.435485921693566e-05
4586,-0.0019139503054767712
4587,-7.435485921693566e-05
4588,-0.00024987854710822204
4589,-0.0019139503054767712
4590,-7.435485921693566e-05
4591,-7.435485921693566e-05
4592,-3.140098649670941e-05
4593,-0.0019139503054767712
4594,-7.435485921693566e-05
4595,-7.435485921693566e-05
4596,-9.308945548788597e-06
4597,-7.435485921693566e-05
4598,-7.435485921693566e-05
4599,-7.435485921693566e-05
4600,-3.140098649670941e-05
4601,-0.0019139503054767712
4602,-0.0019139503054767712
4603,-7.435485921693566e-05
4604,-0.0019139503054767712
4605,-0.00024987854710822204
4606,-0.0019139503054767712
4607,-7.435485921693566e-05
4608,-7.435485921693566e-05
4609,-3.140098649670941e-05
4610,-0.0019139503054767712
4611,-7.435485921693566e-05
4612,-0.0019139503054767712
4613,-0.00024987854710822204
4614,-7.435485921693566e-05
4615,-7.435485921693566e-05
4616,-0.0019139503054767712
4617,-3.140098649670941e-05
4618,-7.435485921693566e-05
4619,-7.435485921693566e-05
4620,-7.435485921693566e-05
4621,-9.308945548788597e-06
4622,-7.435485921693566e-05
4623,-7.435485921693566e-05
4624,-0.0019139503054767712
4625,-3.140098649670941e-05
4626,-7.435485921693566e-05
4627,-0.0019139503054767712
4628,-0.0019139503054767712
4629,-0.00024987854710822204
4630,-7.435485921693566e-05
4631,-0.0019139503054767712
4632,-7.435485921693566e-05
4633,-3.140098649670941e-05
4634,-7.435485921693566e-05
4635,-0.0019139503054767712
4636,-0.0019139503054767712
4637,-0.00024987854710822204
4638,-7.435485921693566e-05
4639,-7.435485921693566e-05
4640,-0.0019139503054767712
4641,-3.140098649670941e-05
4642,-7.435485921693566e-05
4643,-7.435485921693566e-05
4644,-7.435485921693566e-05
4645,-9.308945548788597e-06
4646,-7.435485921693566e-05
4647,-7.435485921693566e-05
4648,-0.0019139503054767712
4649,-3.140098649670941e-05
4650,-0.0019139503054767712
4651,-0.0019139503054767712
4652,-0.0019139503054767712
4653,-0.00024987854710822204
4654,-7.435485921693566e-05
4655,-0.0019139503054767712
4656,-0.0019139503054767712
4657,
4658,-0.0019139503054767712
4659,-0.0019139503054767712
4660,-0.0019139503054767712
4661,-0.00024987854710822204
4662,-0.0019139503054767712
4663,-0.0019139503054767712
4664,-7.435485921693566e-05
4665,-3.140098649670941e-05
4666,-7.435485921693566e-05
4667,-0.0019139503054767712
4668,-7.435485921693566e-05
4669,-0.00024987854710822204
4670,-0.0019139503054767712
4671,-0.0019139503054767712
4672,-7.435485921693566e-05
4673,-3.140098649670941e-05
4674,-0.0019139503054767712
4675,-7.435485921693566e-05
4676,-7.435485921693566e-05
4677,-9.308945548788597e-06
4678,-7.435485921693566e-05
4679,-7.435485921693566e-05
4680,-7.435485921693566e-05
4681,-3.140098649670941e-05
4682,-0.0019139503054767712
4683,-7.435485921693566e-05
4684,-7.435485921693566e-05
4685,-0.00024987854710822204
4686,-0.0019139503054767712
4687,-0.0019139503054767712
4688,-7.435485921693566e-05
4689,-3.140098649670941e-05
4690,-7.435485921693566e-05
4691,-0.0019139503054767712
4692,-7.435485921693566e-05
4693,-0.00024987854710822204
4694,-0.0019139503054767712
4695,-0.0019139503054767712
4696,-7.435485921693566e-05
4697,-0.0019139503054767712
4698,-0.0019139503054767712
4699,-7.435485921693566e-05
4700,-0.00024987854710822204
4701,-0.0019139503054767712
4702,-0.0019139503054767712
4703,-0.0019139503054767712
4704,
4705,-0.0019139503054767712
4706,-0.0019139503054767712
4707,-0.0019139503054767712
4708,-0.00024987854710822204
4709,-7.435485921693566e-05
4710,-0.0019139503054767712
4711,-7.435485921693566e-05
4712,-3.140098649670941e-05
4713,-7.435485921693566e-05
4714,-0.0019139503054767712
4715,-0.0019139503054767712
4716,-0.00024987854710822204
4717,-7.435485921693566e-05
4718,-0.0019139503054767712
4719,-0.0019139503054767712
4720,-3.140098649670941e-05
4721,-7.435485921693566e-05
4722,-7.435485921693566e-05
4723,-7.435485921693566e-05
4724,-9.308945548788597e-06
4725,-7.435485921693566e-05
4726,-7.435485921693566e-05
4727,-0.0019139503054767712
4728,-3.140098649670941e-05
4729,-7.435485921693566e-05
4730,-7.435485921693566e-05
4731,-0.0019139503054767712
4732,-0.00024987854710822204
4733,-7.435485921693566e-05
4734,-0.0019139503054767712
4735,-7.435485921693566e-05
4736,-3.140098649670941e-05
4737,-7.435485921693566e-05
4738,-0.0019139503054767712
4739,-0.0019139503054767712
4740,-0.00024987854710822204
4741,-7.435485921693566e-05
4742,-0.0019139503054767712
4743,-0.0019139503054767712
4744,-0.0019139503054767712
4745,-0.0019139503054767712
4746,-0.00024987854710822204
4747,-7.435485921693566e-05
4748,-0.0019139503054767712
4749,-0.0019139503054767712
4750,
4751,-0.0019139503054767712
4752,-0.0019139503054767712
4753,-7.435485921693566e-05
4754,-0.00024987854710822204
4755,-0.0019139503054767712
4756,-0.0019139503054767712
4757,-7.435485921693566e-05
4758,-3.140098649670941e-05
4759,-7.435485921693566e-05
4760,-0.0019139503054767712
4761,-7.435485921693566e-05
4762,-0.00024987854710822204
4763,-0.0019139503054767712
4764,-7.435485921693566e-05
4765,-7.435485921693566e-05
4766,-3.140098649670941e-05
4767,-0.0019139503054767712
4768,-7.435485921693566e-05
4769,-7.435485921693566e-05
4770,-9.308945548788597e-06
4771,-7.435485921693566e-05
4772,-7.435485921693566e-05
4773,-7.435485921693566e-05
4774,-3.140098649670941e-05
4775,-0.0019139503054767712
4776,-0.0019139503054767712
4777,-7.435485921693566e-05
4778,-0.00024987854710822204
4779,-0.0019139503054767712
4780,-0.0019139503054767712
4781,-7.435485921693566e-05
4782,-3.140098649670941e-05
4783,-7.435485921693566e-05
4784,-0.0019139503054767712
4785,-7.435485921693566e-05
4786,-0.00024987854710822204
4787,-0.0019139503054767712
4788,-0.0019139503054767712
4789,-0.0019139503054767712
4790,-7.435485921693566e-05
4791,-0.00024987854710822204
4792,-0.0019139503054767712
4793,-0.0019139503054767712
4794,-0.0019139503054767712
4795,
4796,-7.435485921693566e-05
4797,-0.0019139503054767712
4798,-0.0019139503054767712
4799,-0.00024987854710822204
4800,-7.435485921693566e-05
4801,-0.0019139503054767712
4802,-7.435485921693566e-05
4803,-3.140098649670941e-05
4804,-7.435485921693566e-05
4805,-0.0019139503054767712
4806,-0.0019139503054767712
4807,-0.00024987854710822204
4808,-7.435485921693566e-05
4809,-7.435485921693566e-05
4810,-0.0019139503054767712
4811,-3.140098649670941e-05
4812,-7.435485921693566e-05
4813,-7.435485921693566e-05
4814,-7.435485921693566e-05
4815,-9.308945548788597e-06
4816,-7.435485921693566e-05
4817,-7.435485921693566e-05
4818,-0.0019139503054767712
4819,-3.140098649670941e-05
4820,-7.435485921693566e-05
4821,-0.0019139503054767712
4822,-0.0019139503054767712
4823,-0.00024987854710822204
4824,-7.435485921693566e-05
4825,-0.0019139503054767712
4826,-7.435485921693566e-05
4827,-3.140098649670941e-05
4828,-7.435485921693566e-05
4829,-0.0019139503054767712
4830,-0.0019139503054767712
4831,-0.00024987854710822204
4832,-0.0019139503054767712
4833,-0.0019139503054767712
4834,-0.0019139503054767712
4835,-0.00024987854710822204
4836,-7.435485921693566e-05
4837,-0.0019139503054767712
4838,-0.0019139503054767712
4839,-3.140098649670941e-05
4840,-7.435485921693566e-05
4841,-0.0019139503054767712
4842,-7.435485921693566e-05
4843,-0.00024987854710822204
4844,-0.0019139503054767712
4845,-0.0019139503054767712
4846,-7.435485921693566e-05
4847,-3.140098649670941e-05
4848,-7.435485921693566e-05
4849,-0.0019139503054767712
4850,-7.435485921693566e-05
4851,-9.308945548788597e-06
4852,-7.435485921693566e-05
4853,-7.435485921693566e-05
4854,-7.435485921693566e-05
4855,-3.140098649670941e-05
4856,-0.0019139503054767712
4857,-7.435485921693566e-05
4858,-7.435485921693566e-05
4859,-9.308945548788597e-06
4860,-7.435485921693566e-05
4861,-7.435485921693566e-05
4862,-7.435485921693566e-05
4863,-3.140098649670941e-05
4864,-7.435485921693566e-05
4865,-0.0019139503054767712
4866,-7.435485921693566e-05
4867,-0.00024987854710822204
4868,-0.0019139503054767712
4869,-0.0019139503054767712
4870,-7.435485921693566e-05
4871,-3.140098649670941e-05
4872,-7.435485921693566e-05
4873,-0.0019139503054767712
4874,-7.435485921693566e-05
4875,-0.0019139503054767712
4876,-0.0019139503054767712
4877,-7.435485921693566e-05
4878,-0.00024987854710822204
4879,-0.0019139503054767712
4880,-0.0019139503054767712
4881,-7.435485921693566e-05
4882,-3.140098649670941e-05
4883,-7.435485921693566e-05
4884,-0.0019139503054767712
4885,-0.0019139503054767712
4886,-0.00024987854710822204
4887,-7.435485921693566e-05
4888,-0.0019139503054767712
4889,-7.435485921693566e-05
4890,-3.140098649670941e-05
4891,-7.435485921693566e-05
4892,-0.0019139503054767712
4893,-7.435485921693566e-05
4894,-9.308945548788597e-06
4895,-7.435485921693566e-05
4896,-7.435485921693566e-05
4897,-0.0019139503054767712
4898,-3.140098649670941e-05
4899,-7.435485921693566e-05
4900,-7.435485921693566e-05
4901,-7.435485921693566e-05
4902,-9.308945548788597e-06
4903,-7.435485921693566e-05
4904,-7.435485921693566e-05
4905,-7.435485921693566e-05
4906,-3.140098649670941e-05
4907,-7.435485921693566e-05
4908,-0.0019139503054767712
4909,-0.0019139503054767712
4910,-0.00024987854710822204
4911,-7.435485921693566e-05
4912,-0.0019139503054767712
4913,-7.435485921693566e-05
4914,-3.140098649670941e-05
4915,-7.435485921693566e-05
4916,-0.0019139503054767712
4917,-0.0019139503054767712
4918,-0.0019139503054767712
4919,-0.0019139503054767712
4920,-0.00024987854710822204
4921,-7.435485921693566e-05
4922,-0.0019139503054767712
4923,-7.435485921693566e-05
4924,-3.140098649670941e-05
4925,-7.435485921693566e-05
4926,-0.0019139503054767712
4927,-7.435485921693566e-05
4928,-0.00024987854710822204
4929,-0.0019139503054767712
4930,-0.0019139503054767712
4931,-7.435485921693566e-05
4932,-3.140098649670941e-05
4933,-7.435485921693566e-05
4934,-7.435485921693566e-05
4935,-7.435485921693566e-05
4936,-9.308945548788597e-06
4937,-7.435485921693566e-05
4938,-7.435485921693566e-05
4939,-7.435485921693566e-05
4940,-3.140098649670941e-05
4941,-0.0019139503054767712
4942,-7.435485921693566e-05
4943,-7.435485921693566e-05
4944,-9.308945548788597e-06
4945,-7.435485921693566e-05
4946,-0.0019139503054767712
4947,-7.435485921693566e-05
4948,-3.140098649670941e-05
4949,-7.435485921693566e-05
4950,-0.0019139503054767712
4951,-7.435485921693566e-05
4952,-0.00024987854710822204
4953,-0.0019139503054767712
4954,-0.0019139503054767712
4955,-7.435485921693566e-05
4956,-3.140098649670941e-05
4957,-7.435485921693566e-05
4958,-0.0019139503054767712
4959,-0.0019139503054767712
4960,-7.435485921693566e-05
4961,-0.00024987854710822204
4962,-7.435485921693566e-05
4963,-0.0019139503054767712
4964,-7.435485921693566e-05
4965,-3.140098649670941e-05
4966,-7.435485921693566e-05
4967,-0.0019139503054767712
4968,-0.0019139503054767712
4969,-0.00024987854710822204
4970,-7.435485921693566e-05
4971,-0.0019139503054767712
4972,-7.435485921693566e-05
4973,-3.140098649670941e-05
4974,-7.435485921693566e-05
4975,-7.435485921693566e-05
4976,-7.435485921693566e-05
4977,-9.308945548788597e-06
4978,-7.435485921693566e-05
4979,-7.435485921693566e-05
4980,-0.0019139503054767712
4981,-3.140098649670941e-05
4982,-7.435485921693566e-05
4983,-7.435485921693566e-05
4984,-7.435485921693566e-05
4985,-9.308945548788597e-06
4986,-7.435485921693566e-05
4987,-0.0019139503054767712
4988,-7.435485921693566e-05
4989,-3.140098649670941e-05
4990,-7.435485921693566e-05
4991,-0.0019139503054767712
4992,-0.0019139503054767712
4993,-0.00024987854710822204
4994,-7.435485921693566e-05
4995,-0.0019139503054767712
4996,-7.435485921693566e-05
4997,-3.140098649670941e-05
4998,-0.0019139503054767712
4999,-0.0019139503054767712
5000,-0.0019139503054767712
5001,-0.00024987854710822204
5002,-0.0019139503054767712
5003,-0.0019139503054767712
5004,-7.435485921693566e-05
5005,-3.140098649670941e-05
5006,-7.435485921693566e-05
5007,-0.0019139503054767712
5008,-7.435485921693566e-05
5009,-0.00024987854710822204
5010,-0.0019139503054767712
5011,-0.0019139503054767712
5012,-7.435485921693566e-05
5013,-3.140098649670941e-05
5014,-0.0019139503054767712
5015,-7.435485921693566e-05
5016,-7.435485921693566e-05
5017,-9.308945548788597e-06
5018,-7.435485921693566e-05
