label1,label2,squared_distance
77,93,1
93,77,1
77,94,0.5
94,77,0.5
77,95,0.5
95,77,0.5
77,96,0.6875
96,77,0.6875
77,97,0.6875
97,77,0.6875
77,98,0.1875
98,77,0.1875
77,99,1.1875
99,77,1.1875
77,100,0.5
100,77,0.5
77,101,1
101,77,1
77,103,0.5
103,77,0.5
77,104,1.1875
104,77,1.1875
77,105,1.1875
105,77,1.1875
77,114,0.6875
114,77,0.6875
77,119,0.5
119,77,0.5
77,125,1
125,77,1
77,144,0.6875
144,77,0.6875
77,145,0.6875
145,77,0.6875
77,146,1.1875
146,77,1.1875
77,147,0.1875
147,77,0.1875
77,148,0.5
148,77,0.5
77,149,1
149,77,1
77,150,0.5
150,77,0.5
77,152,1.1875
152,77,1.1875
77,153,1.1875
153,77,1.1875
77,163,0.6875
163,77,0.6875
77,166,0.5
166,77,0.5
77,168,0.1875
168,77,0.1875
77,169,1.1875
169,77,1.1875
77,170,0.6875
170,77,0.6875
77,171,0.6875
171,77,0.6875
77,172,0.5
172,77,0.5
77,176,0.6875
176,77,0.6875
77,186,1.1875
186,77,1.1875
77,187,1.1875
187,77,1.1875
78,79,0.5
79,78,0.5
78,80,0.6875
80,78,0.6875
78,81,0.1875
81,78,0.1875
78,82,1.1875
82,78,1.1875
78,83,0.6875
83,78,0.6875
78,84,0.5
84,78,0.5
78,85,0.5
85,78,0.5
78,86,1
86,78,1
78,94,1
94,78,1
78,96,0.6875
96,78,0.6875
78,97,1.1875
97,78,1.1875
78,98,0.1875
98,78,0.1875
78,99,0.6875
99,78,0.6875
78,100,0.5
100,78,0.5
78,102,1
102,78,1
78,103,0.5
103,78,0.5
78,104,0.1875
104,78,0.1875
78,105,0.6875
105,78,0.6875
78,106,0.6875
106,78,0.6875
78,107,1.1875
107,78,1.1875
78,108,0.5
108,78,0.5
78,126,1
126,78,1
78,147,0.6875
147,78,0.6875
78,150,1
150,78,1
78,152,1.1875
152,78,1.1875
78,155,1.1875
155,78,1.1875
78,168,1.1875
168,78,1.1875
78,171,1.1875
171,78,1.1875
78,176,0.6875
176,78,0.6875
79,80,0.6875
80,79,0.6875
79,81,0.1875
81,79,0.1875
79,82,0.6875
82,79,0.6875
79,83,1.1875
83,79,1.1875
79,84,0.5
84,79,0.5
79,85,0.5
85,79,0.5
79,87,1
87,79,1
79,95,1
95,79,1
79,98,0.6875
98,79,0.6875
79,103,1
103,79,1
79,104,1.1875
104,79,1.1875
79,106,1.1875
106,79,1.1875
79,121,1.1875
121,79,1.1875
79,123,1.1875
123,79,1.1875
79,125,0.5
125,79,0.5
79,126,0.5
126,79,0.5
79,127,1
127,79,1
79,129,0.6875
129,79,0.6875
79,133,0.5
133,79,0.5
79,144,0.6875
144,79,0.6875
79,145,1.1875
145,79,1.1875
79,146,0.6875
146,79,0.6875
79,147,0.1875
147,79,0.1875
79,148,0.5
148,79,0.5
79,150,0.5
150,79,0.5
79,151,1
151,79,1
79,152,0.1875
152,79,0.1875
79,153,0.6875
153,79,0.6875
79,154,1.1875
154,79,1.1875
79,155,0.6875
155,79,0.6875
79,156,0.5
156,79,0.5
79,168,1.1875
168,79,1.1875
79,170,1.1875
170,79,1.1875
79,176,0.6875
176,79,0.6875
79,195,0.6875
195,79,0.6875
79,198,0.5
198,79,0.5
79,201,1.1875
201,79,1.1875
79,203,1.1875
203,79,1.1875
80,81,0.5
81,80,0.5
80,82,0.5
82,80,0.5
80,83,0.5
83,80,0.5
80,84,0.1875
84,80,0.1875
80,85,1.1875
85,80,1.1875
80,86,1.1875
86,80,1.1875
80,87,1.1875
87,80,1.1875
80,88,1
88,80,1
80,104,1
104,80,1
80,123,0.5
123,80,0.5
80,124,1.1875
124,80,1.1875
80,125,1.1875
125,80,1.1875
80,126,0.1875
126,80,0.1875
80,127,1.1875
127,80,1.1875
80,128,1
128,80,1
80,129,0.5
129,80,0.5
80,131,0.5
131,80,0.5
80,132,0.6875
132,80,0.6875
80,133,0.6875
133,80,0.6875
80,134,0.6875
134,80,0.6875
80,152,1
152,80,1
81,82,0.5
82,81,0.5
81,83,0.5
83,81,0.5
81,84,0.1875
84,81,0.1875
81,85,0.1875
85,81,0.1875
81,86,0.6875
86,81,0.6875
81,87,0.6875
87,81,0.6875
81,89,1
89,81,1
81,98,0.5
98,81,0.5
81,100,1.1875
100,81,1.1875
81,103,0.6875
103,81,0.6875
81,104,0.5
104,81,0.5
81,105,1
105,81,1
81,106,0.5
106,81,0.5
81,108,0.6875
108,81,0.6875
81,111,1.1875
111,81,1.1875
81,125,1.1875
125,81,1.1875
81,126,0.6875
126,81,0.6875
81,129,1
129,81,1
81,133,0.6875
133,81,0.6875
81,134,1.1875
134,81,1.1875
81,147,0.5
147,81,0.5
81,148,1.1875
148,81,1.1875
81,150,0.6875
150,81,0.6875
81,152,0.5
152,81,0.5
81,153,1
153,81,1
81,155,0.5
155,81,0.5
81,156,0.6875
156,81,0.6875
81,158,1.1875
158,81,1.1875
81,176,0.5
176,81,0.5
81,180,1.1875
180,81,1.1875
81,198,1.1875
198,81,1.1875
82,83,0.5
83,82,0.5
82,84,0.1875
84,82,0.1875
82,85,0.6875
85,82,0.6875
82,86,0.6875
86,82,0.6875
82,87,0.1875
87,82,0.1875
82,88,0.5
88,82,0.5
82,89,0.5
89,82,0.5
82,90,1
90,82,1
82,92,0.6875
92,82,0.6875
82,93,1.1875
93,82,1.1875
82,106,1
106,82,1
82,126,0.6875
126,82,0.6875
82,127,1.1875
127,82,1.1875
82,129,0.5
129,82,0.5
82,130,1
130,82,1
82,131,0.5
131,82,0.5
82,132,0.6875
132,82,0.6875
82,133,0.1875
133,82,0.1875
82,134,0.1875
134,82,0.1875
82,135,0.6875
135,82,0.6875
82,137,0.5
137,82,0.5
82,140,1.1875
140,82,1.1875
82,141,0.6875
141,82,0.6875
82,152,0.5
152,82,0.5
82,154,1
154,82,1
82,155,0.5
155,82,0.5
82,156,0.6875
156,82,0.6875
82,158,1.1875
158,82,1.1875
82,160,0.5
160,82,0.5
82,164,1.1875
164,82,1.1875
82,198,1.1875
198,82,1.1875
82,203,0.5
203,82,0.5
82,204,1.1875
204,82,1.1875
82,206,0.6875
206,82,0.6875
83,84,0.1875
84,83,0.1875
83,85,0.6875
85,83,0.6875
83,86,0.1875
86,83,0.1875
83,87,0.6875
87,83,0.6875
83,88,0.5
88,83,0.5
83,89,0.5
89,83,0.5
83,91,1
91,83,1
83,92,0.6875
92,83,0.6875
83,93,1.1875
93,83,1.1875
83,104,0.5
104,83,0.5
83,106,0.5
106,83,0.5
83,107,1
107,83,1
83,108,0.6875
108,83,0.6875
83,111,1.1875
111,83,1.1875
83,112,0.5
112,83,0.5
83,116,1.1875
116,83,1.1875
83,126,1.1875
126,83,1.1875
83,131,1
131,83,1
83,133,1.1875
133,83,1.1875
83,134,0.6875
134,83,0.6875
83,155,1
155,83,1
84,85,0.5
85,84,0.5
84,86,0.5
86,84,0.5
84,87,0.5
87,84,0.5
84,88,0.6875
88,84,0.6875
84,89,0.6875
89,84,0.6875
84,92,1
92,84,1
84,98,1.1875
98,84,1.1875
84,104,0.6875
104,84,0.6875
84,106,0.6875
106,84,0.6875
84,108,1
108,84,1
84,112,1.1875
112,84,1.1875
84,123,1.1875
123,84,1.1875
84,126,0.5
126,84,0.5
84,129,0.6875
129,84,0.6875
84,131,0.6875
131,84,0.6875
84,132,1
132,84,1
84,133,0.5
133,84,0.5
84,134,0.5
134,84,0.5
84,137,1.1875
137,84,1.1875
84,147,1.1875
147,84,1.1875
84,152,0.6875
152,84,0.6875
84,155,0.6875
155,84,0.6875
84,156,1
156,84,1
84,160,1.1875
160,84,1.1875
84,176,1.1875
176,84,1.1875
84,203,1.1875
203,84,1.1875
85,86,0.5
86,85,0.5
85,87,0.5
87,85,0.5
85,89,0.6875
89,85,0.6875
85,93,1
93,85,1
85,98,0.6875
98,85,0.6875
85,103,0.5
103,85,0.5
85,104,0.6875
104,85,0.6875
85,105,0.6875
105,85,0.6875
85,106,0.1875
106,85,0.1875
85,107,1.1875
107,85,1.1875
85,108,0.5
108,85,0.5
85,109,1
109,85,1
85,111,0.5
111,85,0.5
85,112,1.1875
112,85,1.1875
85,113,1.1875
113,85,1.1875
85,133,1
133,85,1
85,147,0.6875
147,85,0.6875
85,150,0.5
150,85,0.5
85,152,0.6875
152,85,0.6875
85,153,0.6875
153,85,0.6875
85,154,1.1875
154,85,1.1875
85,155,0.1875
155,85,0.1875
85,156,0.5
156,85,0.5
85,157,1
157,85,1
85,158,0.5
158,85,0.5
85,160,1.1875
160,85,1.1875
85,161,1.1875
161,85,1.1875
85,170,1.1875
170,85,1.1875
85,171,1.1875
171,85,1.1875
85,176,0.1875
176,85,0.1875
85,177,1.1875
177,85,1.1875
85,178,0.6875
178,85,0.6875
85,179,0.6875
179,85,0.6875
85,180,0.5
180,85,0.5
85,184,0.6875
184,85,0.6875
86,87,0.5
87,86,0.5
86,88,0.6875
88,86,0.6875
86,89,0.1875
89,86,0.1875
86,90,1.1875
90,86,1.1875
86,91,0.6875
91,86,0.6875
86,92,0.5
92,86,0.5
86,93,0.5
93,86,0.5
86,94,1
94,86,1
86,104,0.6875
104,86,0.6875
86,105,1.1875
105,86,1.1875
86,106,0.1875
106,86,0.1875
86,107,0.6875
107,86,0.6875
86,108,0.5
108,86,0.5
86,110,1
110,86,1
86,111,0.5
111,86,0.5
86,112,0.1875
112,86,0.1875
86,113,0.6875
113,86,0.6875
86,114,0.6875
114,86,0.6875
86,115,1.1875
115,86,1.1875
86,116,0.5
116,86,0.5
86,134,1
134,86,1
86,155,0.6875
155,86,0.6875
86,158,1
158,86,1
86,160,1.1875
160,86,1.1875
86,163,1.1875
163,86,1.1875
86,176,1.1875
176,86,1.1875
86,179,1.1875
179,86,1.1875
86,184,0.6875
184,86,0.6875
87,88,0.6875
88,87,0.6875
87,89,0.1875
89,87,0.1875
87,90,0.6875
90,87,0.6875
87,91,1.1875
91,87,1.1875
87,92,0.5
92,87,0.5
87,93,0.5
93,87,0.5
87,95,1
95,87,1
87,106,0.6875
106,87,0.6875
87,111,1
111,87,1
87,112,1.1875
112,87,1.1875
87,114,1.1875
114,87,1.1875
87,129,1.1875
129,87,1.1875
87,131,1.1875
131,87,1.1875
87,133,0.5
133,87,0.5
87,134,0.5
134,87,0.5
87,135,1
135,87,1
87,137,0.6875
137,87,0.6875
87,141,0.5
141,87,0.5
87,152,0.6875
152,87,0.6875
87,153,1.1875
153,87,1.1875
87,154,0.6875
154,87,0.6875
87,155,0.1875
155,87,0.1875
87,156,0.5
156,87,0.5
87,158,0.5
158,87,0.5
87,159,1
159,87,1
87,160,0.1875
160,87,0.1875
87,161,0.6875
161,87,0.6875
87,162,1.1875
162,87,1.1875
87,163,0.6875
163,87,0.6875
87,164,0.5
164,87,0.5
87,176,1.1875
176,87,1.1875
87,178,1.1875
178,87,1.1875
87,184,0.6875
184,87,0.6875
87,203,0.6875
203,87,0.6875
87,206,0.5
206,87,0.5
87,209,1.1875
209,87,1.1875
87,211,1.1875
211,87,1.1875
88,89,0.5
89,88,0.5
88,90,0.5
90,88,0.5
88,91,0.5
91,88,0.5
88,92,0.1875
92,88,0.1875
88,93,1.1875
93,88,1.1875
88,94,1.1875
94,88,1.1875
88,95,1.1875
95,88,1.1875
88,112,1
112,88,1
88,131,0.5
131,88,0.5
88,132,1.1875
132,88,1.1875
88,133,1.1875
133,88,1.1875
88,134,0.1875
134,88,0.1875
88,135,1.1875
135,88,1.1875
88,136,1
136,88,1
88,137,0.5
137,88,0.5
88,139,0.5
139,88,0.5
88,140,0.6875
140,88,0.6875
88,141,0.6875
141,88,0.6875
88,142,0.6875
142,88,0.6875
88,160,1
160,88,1
89,90,0.5
90,89,0.5
89,91,0.5
91,89,0.5
89,92,0.1875
92,89,0.1875
89,93,0.1875
93,89,0.1875
89,94,0.6875
94,89,0.6875
89,95,0.6875
95,89,0.6875
89,106,0.5
106,89,0.5
89,108,1.1875
108,89,1.1875
89,111,0.6875
111,89,0.6875
89,112,0.5
112,89,0.5
89,113,1
113,89,1
89,114,0.5
114,89,0.5
89,116,0.6875
116,89,0.6875
89,119,1.1875
119,89,1.1875
89,133,1.1875
133,89,1.1875
89,134,0.6875
134,89,0.6875
89,137,1
137,89,1
89,141,0.6875
141,89,0.6875
89,142,1.1875
142,89,1.1875
89,155,0.5
155,89,0.5
89,156,1.1875
156,89,1.1875
89,158,0.6875
158,89,0.6875
89,160,0.5
160,89,0.5
89,161,1
161,89,1
89,163,0.5
163,89,0.5
89,164,0.6875
164,89,0.6875
89,166,1.1875
166,89,1.1875
89,184,0.5
184,89,0.5
89,188,1.1875
188,89,1.1875
89,206,1.1875
206,89,1.1875
90,91,0.5
91,90,0.5
90,92,0.1875
92,90,0.1875
90,93,0.6875
93,90,0.6875
90,94,0.6875
94,90,0.6875
90,95,0.1875
95,90,0.1875
90,114,1
114,90,1
90,121,0.5
121,90,0.5
90,124,1.1875
124,90,1.1875
90,125,0.6875
125,90,0.6875
90,134,0.6875
134,90,0.6875
90,135,1.1875
135,90,1.1875
90,137,0.5
137,90,0.5
90,138,1
138,90,1
90,139,0.5
139,90,0.5
90,140,0.6875
140,90,0.6875
90,141,0.1875
141,90,0.1875
90,142,0.1875
142,90,0.1875
90,143,0.6875
143,90,0.6875
90,144,0.5
144,90,0.5
90,148,1.1875
148,90,1.1875
90,160,0.5
160,90,0.5
90,162,1
162,90,1
90,163,0.5
163,90,0.5
90,164,0.6875
164,90,0.6875
90,166,1.1875
166,90,1.1875
90,206,1.1875
206,90,1.1875
90,211,0.5
211,90,0.5
90,212,1.1875
212,90,1.1875
90,214,0.6875
214,90,0.6875
91,92,0.1875
92,91,0.1875
91,93,0.6875
93,91,0.6875
91,94,0.1875
94,91,0.1875
91,95,0.6875
95,91,0.6875
91,96,0.5
96,91,0.5
91,100,1.1875
100,91,1.1875
91,112,0.5
112,91,0.5
91,114,0.5
114,91,0.5
91,115,1
115,91,1
91,116,0.6875
116,91,0.6875
91,119,1.1875
119,91,1.1875
91,134,1.1875
134,91,1.1875
91,139,1
139,91,1
91,141,1.1875
141,91,1.1875
91,142,0.6875
142,91,0.6875
91,163,1
163,91,1
92,93,0.5
93,92,0.5
92,94,0.5
94,92,0.5
92,95,0.5
95,92,0.5
92,96,1.1875
96,92,1.1875
92,106,1.1875
106,92,1.1875
92,112,0.6875
112,92,0.6875
92,114,0.6875
114,92,0.6875
92,116,1
116,92,1
92,121,1.1875
121,92,1.1875
92,131,1.1875
131,92,1.1875
92,134,0.5
134,92,0.5
92,137,0.6875
137,92,0.6875
92,139,0.6875
139,92,0.6875
92,140,1
140,92,1
92,141,0.5
141,92,0.5
92,142,0.5
142,92,0.5
92,144,1.1875
144,92,1.1875
92,155,1.1875
155,92,1.1875
92,160,0.6875
160,92,0.6875
92,163,0.6875
163,92,0.6875
92,164,1
164,92,1
92,184,1.1875
184,92,1.1875
92,211,1.1875
211,92,1.1875
93,94,0.5
94,93,0.5
93,95,0.5
95,93,0.5
93,96,1.1875
96,93,1.1875
93,97,1.1875
97,93,1.1875
93,106,0.6875
106,93,0.6875
93,111,0.5
111,93,0.5
93,112,0.6875
112,93,0.6875
93,113,0.6875
113,93,0.6875
93,114,0.1875
114,93,0.1875
93,115,1.1875
115,93,1.1875
93,116,0.5
116,93,0.5
93,117,1
117,93,1
93,119,0.5
119,93,0.5
93,141,1
141,93,1
93,144,1.1875
144,93,1.1875
93,145,1.1875
145,93,1.1875
93,155,0.6875
155,93,0.6875
93,158,0.5
158,93,0.5
93,160,0.6875
160,93,0.6875
93,161,0.6875
161,93,0.6875
93,162,1.1875
162,93,1.1875
93,163,0.1875
163,93,0.1875
93,164,0.5
164,93,0.5
93,165,1
165,93,1
93,166,0.5
166,93,0.5
93,168,0.6875
168,93,0.6875
93,178,1.1875
178,93,1.1875
93,179,1.1875
179,93,1.1875
93,184,0.1875
184,93,0.1875
93,185,1.1875
185,93,1.1875
93,186,0.6875
186,93,0.6875
93,187,0.6875
187,93,0.6875
93,188,0.5
188,93,0.5
94,95,0.5
95,94,0.5
94,96,0.1875
96,94,0.1875
94,97,0.6875
97,94,0.6875
94,98,0.6875
98,94,0.6875
94,99,1.1875
99,94,1.1875
94,100,0.5
100,94,0.5
94,112,0.6875
112,94,0.6875
94,113,1.1875
113,94,1.1875
94,114,0.1875
114,94,0.1875
94,115,0.6875
115,94,0.6875
94,116,0.5
116,94,0.5
94,118,1
118,94,1
94,119,0.5
119,94,0.5
94,142,1
142,94,1
94,144,1.1875
144,94,1.1875
94,147,1.1875
147,94,1.1875
94,163,0.6875
163,94,0.6875
94,166,1
166,94,1
94,168,0.6875
168,94,0.6875
94,184,1.1875
184,94,1.1875
94,187,1.1875
187,94,1.1875
95,96,1.1875
96,95,1.1875
95,98,1.1875
98,95,1.1875
95,114,0.6875
114,95,0.6875
95,119,1
119,95,1
95,121,0.6875
121,95,0.6875
95,125,0.5
125,95,0.5
95,137,1.1875
137,95,1.1875
95,139,1.1875
139,95,1.1875
95,141,0.5
141,95,0.5
95,142,0.5
142,95,0.5
95,143,1
143,95,1
95,144,0.1875
144,95,0.1875
95,145,0.6875
145,95,0.6875
95,146,1.1875
146,95,1.1875
95,147,0.6875
147,95,0.6875
95,148,0.5
148,95,0.5
95,160,0.6875
160,95,0.6875
95,161,1.1875
161,95,1.1875
95,162,0.6875
162,95,0.6875
95,163,0.1875
163,95,0.1875
95,164,0.5
164,95,0.5
95,166,0.5
166,95,0.5
95,167,1
167,95,1
95,168,0.6875
168,95,0.6875
95,184,1.1875
184,95,1.1875
95,186,1.1875
186,95,1.1875
95,193,1.1875
193,95,1.1875
95,195,1.1875
195,95,1.1875
95,211,0.6875
211,95,0.6875
95,214,0.5
214,95,0.5
96,97,0.5
97,96,0.5
96,98,0.5
98,96,0.5
96,99,0.5
99,96,0.5
96,100,0.1875
100,96,0.1875
96,101,1.1875
101,96,1.1875
96,102,1.1875
102,96,1.1875
96,103,1.1875
103,96,1.1875
96,104,1
104,96,1
96,112,1
112,96,1
96,114,0.5
114,96,0.5
96,115,0.5
115,96,0.5
96,116,0.6875
116,96,0.6875
96,118,0.6875
118,96,0.6875
96,119,0.6875
119,96,0.6875
96,120,1
120,96,1
96,168,1
168,96,1
97,98,0.5
98,97,0.5
97,99,0.5
99,97,0.5
97,100,0.1875
100,97,0.1875
97,101,0.1875
101,97,0.1875
97,102,0.6875
102,97,0.6875
97,103,0.6875
103,97,0.6875
97,105,1
105,97,1
97,113,1
113,97,1
97,114,0.5
114,97,0.5
97,115,0.5
115,97,0.5
97,116,0.6875
116,97,0.6875
97,117,0.6875
117,97,0.6875
97,118,0.1875
118,97,0.1875
97,119,0.1875
119,97,0.1875
97,120,0.5
120,97,0.5
97,121,1
121,97,1
97,122,0.5
122,97,0.5
97,124,0.6875
124,97,0.6875
97,127,1.1875
127,97,1.1875
97,138,0.5
138,97,0.5
97,140,1.1875
140,97,1.1875
97,143,0.6875
143,97,0.6875
97,166,1.1875
166,97,1.1875
97,168,0.5
168,97,0.5
97,169,1
169,97,1
97,171,0.5
171,97,0.5
97,172,0.6875
172,97,0.6875
97,174,1.1875
174,97,1.1875
97,187,0.5
187,97,0.5
97,188,1.1875
188,97,1.1875
97,190,0.6875
190,97,0.6875
97,192,0.5
192,97,0.5
97,196,1.1875
196,97,1.1875
98,99,0.5
99,98,0.5
98,100,0.1875
100,98,0.1875
98,101,0.6875
101,98,0.6875
98,102,0.6875
102,98,0.6875
98,103,0.1875
103,98,0.1875
98,104,0.5
104,98,0.5
98,105,0.5
105,98,0.5
98,106,1
106,98,1
98,108,0.6875
108,98,0.6875
98,109,1.1875
109,98,1.1875
98,114,1
114,98,1
98,118,1.1875
118,98,1.1875
98,119,0.6875
119,98,0.6875
98,122,1
122,98,1
98,147,0.5
147,98,0.5
98,148,1.1875
148,98,1.1875
98,150,0.6875
150,98,0.6875
98,166,1.1875
166,98,1.1875
98,168,0.5
168,98,0.5
98,170,1
170,98,1
98,171,0.5
171,98,0.5
98,172,0.6875
172,98,0.6875
98,174,1.1875
174,98,1.1875
98,176,0.5
176,98,0.5
98,180,1.1875
180,98,1.1875
99,100,0.1875
100,99,0.1875
99,101,0.6875
101,99,0.6875
99,102,0.1875
102,99,0.1875
99,103,0.6875
103,99,0.6875
99,104,0.5
104,99,0.5
99,105,0.5
105,99,0.5
99,107,1
107,99,1
99,108,0.6875
108,99,0.6875
99,109,1.1875
109,99,1.1875
99,115,1
115,99,1
99,118,0.6875
118,99,0.6875
99,119,1.1875
119,99,1.1875
99,120,0.5
120,99,0.5
99,122,0.5
122,99,0.5
99,123,1
123,99,1
99,124,0.6875
124,99,0.6875
99,127,1.1875
127,99,1.1875
99,128,0.5
128,99,0.5
99,132,1.1875
132,99,1.1875
99,171,1
171,99,1
100,101,0.5
101,100,0.5
100,102,0.5
102,100,0.5
100,103,0.5
103,100,0.5
100,104,0.6875
104,100,0.6875
100,105,0.6875
105,100,0.6875
100,108,1
108,100,1
100,114,0.6875
114,100,0.6875
100,115,0.6875
115,100,0.6875
100,116,1
116,100,1
100,118,0.5
118,100,0.5
100,119,0.5
119,100,0.5
100,120,0.6875
120,100,0.6875
100,122,0.6875
122,100,0.6875
100,124,1
124,100,1
100,128,1.1875
128,100,1.1875
100,138,1.1875
138,100,1.1875
100,147,1.1875
147,100,1.1875
100,168,0.6875
168,100,0.6875
100,171,0.6875
171,100,0.6875
100,172,1
172,100,1
100,176,1.1875
176,100,1.1875
100,187,1.1875
187,100,1.1875
100,192,1.1875
192,100,1.1875
101,102,0.5
102,101,0.5
101,103,0.5
103,101,0.5
101,105,0.6875
105,101,0.6875
101,109,1
109,101,1
101,114,1.1875
114,101,1.1875
101,115,1.1875
115,101,1.1875
101,117,1
117,101,1
101,118,0.5
118,101,0.5
101,119,0.5
119,101,0.5
101,120,0.6875
120,101,0.6875
101,121,0.6875
121,101,0.6875
101,122,0.1875
122,101,0.1875
101,123,1.1875
123,101,1.1875
101,124,0.5
124,101,0.5
101,125,1
125,101,1
101,127,0.5
127,101,0.5
101,128,1.1875
128,101,1.1875
101,129,1.1875
129,101,1.1875
101,138,0.6875
138,101,0.6875
101,143,0.5
143,101,0.5
101,168,0.6875
168,101,0.6875
101,169,0.6875
169,101,0.6875
101,170,1.1875
170,101,1.1875
101,171,0.1875
171,101,0.1875
101,172,0.5
172,101,0.5
101,173,1
173,101,1
101,174,0.5
174,101,0.5
101,176,1.1875
176,101,1.1875
101,177,1.1875
177,101,1.1875
101,187,0.6875
187,101,0.6875
101,190,0.5
190,101,0.5
101,192,0.1875
192,101,0.1875
101,193,1.1875
193,101,1.1875
101,194,0.6875
194,101,0.6875
101,195,0.6875
195,101,0.6875
101,196,0.5
196,101,0.5
101,200,0.6875
200,101,0.6875
101,210,1.1875
210,101,1.1875
101,211,1.1875
211,101,1.1875
102,103,0.5
103,102,0.5
102,104,0.6875
104,102,0.6875
102,105,0.1875
105,102,0.1875
102,106,1.1875
106,102,1.1875
102,107,0.6875
107,102,0.6875
102,108,0.5
108,102,0.5
102,109,0.5
109,102,0.5
102,110,1
110,102,1
102,118,1
118,102,1
102,120,0.6875
120,102,0.6875
102,121,1.1875
121,102,1.1875
102,122,0.1875
122,102,0.1875
102,123,0.6875
123,102,0.6875
102,124,0.5
124,102,0.5
102,126,1
126,102,1
102,127,0.5
127,102,0.5
102,128,0.1875
128,102,0.1875
102,129,0.6875
129,102,0.6875
102,130,0.6875
130,102,0.6875
102,131,1.1875
131,102,1.1875
102,132,0.5
132,102,0.5
102,171,0.6875
171,102,0.6875
102,174,1
174,102,1
102,176,1.1875
176,102,1.1875
102,179,1.1875
179,102,1.1875
102,192,1.1875
192,102,1.1875
102,195,1.1875
195,102,1.1875
102,200,0.6875
200,102,0.6875
103,104,0.6875
104,103,0.6875
103,105,0.1875
105,103,0.1875
103,106,0.6875
106,103,0.6875
103,107,1.1875
107,103,1.1875
103,108,0.5
108,103,0.5
103,109,0.5
109,103,0.5
103,111,1
111,103,1
103,119,1
119,103,1
103,122,0.6875
122,103,0.6875
103,127,1
127,103,1
103,128,1.1875
128,103,1.1875
103,130,1.1875
130,103,1.1875
103,147,0.6875
147,103,0.6875
103,150,0.5
150,103,0.5
103,153,1.1875
153,103,1.1875
103,155,1.1875
155,103,1.1875
103,168,0.6875
168,103,0.6875
103,169,1.1875
169,103,1.1875
103,170,0.6875
170,103,0.6875
103,171,0.1875
171,103,0.1875
103,172,0.5
172,103,0.5
103,174,0.5
174,103,0.5
103,175,1
175,103,1
103,176,0.1875
176,103,0.1875
103,177,0.6875
177,103,0.6875
103,178,1.1875
178,103,1.1875
103,179,0.6875
179,103,0.6875
103,180,0.5
180,103,0.5
103,192,1.1875
192,103,1.1875
103,194,1.1875
194,103,1.1875
103,200,0.6875
200,103,0.6875
104,105,0.5
105,104,0.5
104,106,0.5
106,104,0.5
104,107,0.5
107,104,0.5
104,108,0.1875
108,104,0.1875
104,109,1.1875
109,104,1.1875
104,110,1.1875
110,104,1.1875
104,111,1.1875
111,104,1.1875
104,112,1
112,104,1
104,128,1
128,104,1
104,176,1
176,104,1
105,106,0.5
106,105,0.5
105,107,0.5
107,105,0.5
105,108,0.1875
108,105,0.1875
105,109,0.1875
109,105,0.1875
105,110,0.6875
110,105,0.6875
105,111,0.6875
111,105,0.6875
105,113,1
113,105,1
105,122,0.5
122,105,0.5
105,124,1.1875
124,105,1.1875
105,127,0.6875
127,105,0.6875
105,128,0.5
128,105,0.5
105,129,1
129,105,1
105,130,0.5
130,105,0.5
105,132,0.6875
132,105,0.6875
105,135,1.1875
135,105,1.1875
105,150,1.1875
150,105,1.1875
105,171,0.5
171,105,0.5
105,172,1.1875
172,105,1.1875
105,174,0.6875
174,105,0.6875
105,176,0.5
176,105,0.5
105,177,1
177,105,1
105,179,0.5
179,105,0.5
105,180,0.6875
180,105,0.6875
105,182,1.1875
182,105,1.1875
105,200,0.5
200,105,0.5
105,204,1.1875
204,105,1.1875
106,107,0.5
107,106,0.5
106,108,0.1875
108,106,0.1875
106,109,0.6875
109,106,0.6875
106,110,0.6875
110,106,0.6875
106,111,0.1875
111,106,0.1875
106,112,0.5
112,106,0.5
106,113,0.5
113,106,0.5
106,114,1
114,106,1
106,116,0.6875
116,106,0.6875
106,117,1.1875
117,106,1.1875
106,130,1
130,106,1
106,150,1.1875
150,106,1.1875
106,155,0.5
155,106,0.5
106,156,1.1875
156,106,1.1875
106,158,0.6875
158,106,0.6875
106,176,0.5
176,106,0.5
106,178,1
178,106,1
106,179,0.5
179,106,0.5
106,180,0.6875
180,106,0.6875
106,182,1.1875
182,106,1.1875
106,184,0.5
184,106,0.5
106,188,1.1875
188,106,1.1875
107,108,0.1875
108,107,0.1875
107,109,0.6875
109,107,0.6875
107,110,0.1875
110,107,0.1875
107,111,0.6875
111,107,0.6875
107,112,0.5
112,107,0.5
107,113,0.5
113,107,0.5
107,115,1
115,107,1
107,116,0.6875
116,107,0.6875
107,117,1.1875
117,107,1.1875
107,128,0.5
128,107,0.5
107,130,0.5
130,107,0.5
107,131,1
131,107,1
107,132,0.6875
132,107,0.6875
107,135,1.1875
135,107,1.1875
107,136,0.5
136,107,0.5
107,140,1.1875
140,107,1.1875
107,179,1
179,107,1
108,109,0.5
109,108,0.5
108,110,0.5
110,108,0.5
108,111,0.5
111,108,0.5
108,112,0.6875
112,108,0.6875
108,113,0.6875
113,108,0.6875
108,116,1
116,108,1
108,122,1.1875
122,108,1.1875
108,128,0.6875
128,108,0.6875
108,130,0.6875
130,108,0.6875
108,132,1
132,108,1
108,136,1.1875
136,108,1.1875
108,155,1.1875
155,108,1.1875
108,171,1.1875
171,108,1.1875
108,176,0.6875
176,108,0.6875
